0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,idx,pca_x,pca_y
0,1.2257897,1.0424464,0,1.120576,0.017534023,0,0.17484395,0,0,0.088683575,0,0.41467112,0.3202444,0.88874876,0.6570877,98,0.6566184627555560,-0.10109420373459800
0,0.7506336,0.44412038,0,1.0920643,0.01772309,0,0.02442921,0,0,0.0020006676,0,0.43992278,0.42413655,0.40257484,0.66434443,99,-0.265899161283061,-0.1802808427572390
0,1.6195021,1.5908284,0,1.0805548,0.011435238,0,0.48590735,0,0,0.27206242,0,0.3989029,0.22957452,1.3091404,0.6561559,100,1.508925712761170,0.07108884749672550
0,0.5547205,0.32901704,0,1.2024388,0.042044602,0,0.011436731,0,0,0.0013786078,0,0.5429462,0.6600565,0.29085237,0.8009295,101,-0.5595218935708610,0.0713686008069177
0,1.4735029,1.3890293,0,1.088292,0.014924702,0,0.37056533,0,0,0.19810878,0,0.40887424,0.26991406,1.1570858,0.65852046,102,1.193736267906340,0.01189459546823420
0,1.6165763,1.5834183,0,1.0818595,0.011435238,0,0.46294522,0,0,0.25542745,0,0.3980431,0.22782919,1.3033718,0.65463376,103,1.494521530844320,0.054738763717848800
0,0.43039465,0.040364143,0,1.2016273,0.015471204,0,0,0,0,0,0,0.50937563,0.59245753,0.05419287,0.78483206,104,-0.9094605959431020,-0.05858427591007690
0,1.3802187,1.2395344,0,1.1143204,0.013150516,0,0.30794874,0,0,0.16698644,0,0.4088336,0.2840417,1.0342829,0.668884,105,0.9719353928515400,-0.029654141965772000
0,0.9934395,0.8789509,0,1.1590804,0.034060806,0,0.2995202,0,0,0.16759075,0,0.4970645,0.5104552,0.7332968,0.75488234,106,0.3380564483144060,0.1582450730075610
0,1.4812565,1.4123961,0,1.0896477,0.0138426535,0,0.42173657,0,0,0.23649435,0,0.4076825,0.26520213,1.1680368,0.66054344,107,1.231649063817010,0.04362400057669940
0,1.5154088,1.496885,0,1.119213,0.018786462,0,0.4844534,0,0,0.2736635,0,0.43869695,0.32639012,1.2220913,0.7184672,108,1.3271639987832800,0.16667522194597000
0,0.31478503,0.05098787,0,1.1758512,0.0446917,0,0,0,0,0,0,0.55961204,0.7245703,0.055006806,0.80375624,109,-0.991933910353186,0.08091480215167040
0,0.4493021,0.13800953,0,1.0652328,0.025779039,0,0,0,0,0,0,0.47036266,0.5270013,0.13954416,0.6783219,110,-0.7728581778666520,-0.13591838859489100
0,1.2401832,1.0899162,0,1.1096748,0.017534023,0,0.1943474,0,0,0.10079678,0,0.41980127,0.32708672,0.9145397,0.66389054,111,0.7096054343480690,-0.07288733749430080
0,0.14353755,0,0,1.1235579,0.044332583,0,0,0,0,0,0,0.60109687,0.80302006,0,0.8013954,112,-1.1575579563178500,0.16614722869597000
0,0.7371372,0.41643733,0,1.102911,0.01772309,0,0.00784917,0,0,0,0,0.43495935,0.42293692,0.37257433,0.6619878,113,-0.3080885623634880,-0.19558559709820700
0,0.90238553,0.67508394,0,1.0984923,0.023630785,0,0.042904455,0,0,0.009310309,0,0.44142833,0.41183078,0.5876079,0.6616199,114,0.05657147928753660,-0.14176970554366000
0,0.38247356,0.0026667803,0,1.0813195,0.028356943,0,0,0,0,0,0,0.48960957,0.5659845,0.028088097,0.7080239,115,-0.958394246170597,-0.1218379334189270
0,0.46976462,0.23080371,0,1.1473639,0.039530914,0,0.0008326485,0,0,0,0,0.5264432,0.63577026,0.21404375,0.7540328,116,-0.6966491494767280,0.013899481881911500
0,1.603355,1.5641856,0,1.0840826,0.011435238,0,0.452123,0,0,0.2511246,0,0.39848042,0.23151179,1.2889371,0.65465087,117,1.4652194606400400,0.04946169401960860
0,0.44590056,0.17453921,0,1.1589113,0.038551915,0,0,0,0,0,0,0.5218682,0.6334788,0.1714578,0.7519395,118,-0.7651187462894370,-0.0009528517373775850
0,0.21567991,0,0,1.1916229,0.043763377,0,0,0,0,0,0,0.5979071,0.794809,0,0.8490451,119,-1.121729694968680,0.16393188401837300
0,0.99104995,0.87088686,0,1.1599264,0.034060806,0,0.26175427,0,0,0.14179806,0,0.49650496,0.50917435,0.7280143,0.7538106,120,0.32008345092508800,0.13411816186205200
0,1.3843837,1.2433208,0,1.093225,0.012524302,0,0.28685433,0,0,0.15446465,0,0.39085448,0.24925609,1.0495858,0.62632424,121,0.989416239639136,-0.08384370244937250
0,1.0149931,0.7812229,0,1.0550642,0.015471204,0,0.10065954,0,0,0.05038728,0,0.4059852,0.33447042,0.6784167,0.6225191,122,0.2617155159871950,-0.18361015096237800
0,0.39393374,0.0012121729,0,1.0991174,0.025009012,0,0,0,0,0,0,0.49051082,0.5671203,0.020928109,0.723155,123,-0.9582855292376310,-0.1181208842033100
0,1.4735029,1.3890293,0,1.088292,0.014924702,0,0.37056533,0,0,0.19810878,0,0.40887424,0.26991406,1.1570858,0.65852046,124,1.193736267906340,0.01189459546823420
0,0.24729423,0,0,1.2125691,0.028816173,0,0,0,0,0,0,0.5869629,0.7496484,0.0050628795,0.8329275,125,-1.0929350348278100,0.12028617470988600
0,0.50510186,0.3025081,0,1.1373696,0.04138465,0,0.017856283,0,0,0.0015243182,0,0.5300647,0.63805526,0.26832625,0.75090754,126,-0.6033244337185650,0.03560276485158960
0,1.2401834,1.0899162,0,1.1096748,0.017534029,0,0.2051516,0,0,0.10759577,0,0.41980132,0.32708672,0.9145399,0.6638905,127,0.7122289063300130,-0.06704270202883420
0,0.112862565,0,0,1.1285477,0.053573634,0,0,0,0,0,0,0.61562985,0.8453277,0,0.81233025,128,-1.183315405237890,0.21101222308671000
0,0.3564346,0.046310317,0,1.066975,0.025454849,0,0,0,0,0,0,0.50092626,0.5779346,0.067427576,0.70070225,129,-0.9275451592002500,-0.09155180036962410
0,0.80396974,0.45938382,0,1.075819,0.014924702,0,0,0,0,0,0,0.4034253,0.35246715,0.42889485,0.60558915,130,-0.20058482951746000,-0.27742748528108300
0,0.43344727,0.10682171,0,1.0657067,0.023910044,0,0,0,0,0,0,0.47279266,0.5294468,0.11561968,0.67888284,131,-0.8132060260349860,-0.1397084447955680
0,0.4321015,0,0,1.2253958,0.013795935,0,0,0,0,0,0,0.50940484,0.60619247,0,0.80521685,132,-0.96500358848878,-0.057559781525304800
0,1.1794448,1.0417858,0,1.1304237,0.025779039,0,0.30731803,0,0,0.1638473,0,0.4583892,0.4085785,0.87609965,0.7192044,133,0.6340621623909750,0.0720832070310952
0,0.32352173,0,0,1.0959291,0.025779039,0,0,0,0,0,0,0.5150427,0.61993927,0.0059874896,0.7527828,134,-1.0166122625160900,-0.04891405952595410
0,1.3869606,1.2545977,0,1.1082966,0.013150516,0,0.30032876,0,0,0.162918,0,0.41207838,0.28682446,1.044191,0.67151684,135,0.9873220010057920,-0.027768970140672700
0,1.2223777,1.1485935,0,1.126199,0.025815947,0,0.35587206,0,0,0.19952594,0,0.4598385,0.40502974,0.95652145,0.70771194,136,0.7768603444063910,0.11777408143233800
0,0.22886766,0.012593591,0,1.1982888,0.044156116,0,0,0,0,0,0,0.5948328,0.7927571,0.020136923,0.8383449,137,-1.0958616920784200,0.16072222112898500
0,0.23138995,0,0,1.0987108,0.026614016,0,0,0,0,0,0,0.5503788,0.69127786,0,0.76717854,138,-1.0846526257727100,0.03867889989432390
0,0.57822406,0.29663235,0,1.1473598,0.03287631,0,0.0019856784,0,0,0,0,0.49658018,0.5685084,0.26422805,0.7343501,139,-0.5576673544742850,-0.053261758717642200
0,0.26630956,0.0052238256,0,1.106921,0.026058368,0,0,0,0,0,0,0.5452986,0.6715753,0.014315051,0.75809443,140,-1.051474229509210,0.015427352331539800
0,0.45883447,0,0,1.222431,0.014332093,0,0,0,0,0,0,0.49660033,0.5787889,0,0.79142797,141,-0.9442031872167220,-0.09166140174423220
0,0.357841,0.042451125,0,1.0560645,0.023139382,0,0,0,0,0,0,0.4935051,0.5612721,0.061808612,0.6930987,142,-0.9277905680466830,-0.11048427895978000
0,0.25893068,0,0,1.1018373,0.026058365,0,0,0,0,0,0,0.5395729,0.6711038,0,0.7651301,143,-1.0656261599371900,0.014221142812576300
0,0.76152027,0.4884379,0,1.0850132,0.01772309,0,0.031185515,0,0,0.006982736,0,0.44261116,0.42833453,0.42749166,0.6678919,144,-0.21944897094276700,-0.16157013529045000
0,0.76697886,0.5173908,0,1.0798963,0.01772309,0,0.037941817,0,0,0.011964804,0,0.44713613,0.43239266,0.4403779,0.67306936,145,-0.1916456661643560,-0.14536147212180500
0,0.17058994,0,0,1.182858,0.036887813,0,0,0,0,0,0,0.606946,0.7990779,0,0.82806486,146,-1.145610275379600,0.17430493029566700
0,1.2401832,1.0899162,0,1.1096748,0.017534023,0,0.1943474,0,0,0.10079678,0,0.41980127,0.32708672,0.9145397,0.66389054,147,0.7096054343480690,-0.07288733749430080
0,0.24077089,0,0,1.2079217,0.028356934,0,0,0,0,0,0,0.58805686,0.75023496,0,0.8398253,148,-1.0993521696497500,0.12404765345235200
0,0.014874332,0,0,1.1340657,0.086790435,0,0,0,0,0,0,0.65953404,0.957027,0,0.8237203,149,-1.2596631941310200,0.3297798373295070
0,0.2700834,0.055138156,0,1.1907789,0.039791364,0,0,0,0,0,0,0.5816571,0.75915956,0.06358999,0.8103668,150,-1.017147305367450,0.128875804649401
0,1.196252,1.073379,0,1.1298286,0.025779039,0,0.3686659,0,0,0.20335779,0,0.45698312,0.40226087,0.9011738,0.7182137,151,0.691428755030111,0.106888386597214
0,1.2401834,1.0899162,0,1.1096748,0.017534029,0,0.2051516,0,0,0.10759577,0,0.41980132,0.32708672,0.9145399,0.6638905,152,0.7122289063300130,-0.06704270202883420
0,0.2553257,0.02495564,0,1.2253729,0.052742284,0,0,0,0,0,0,0.5977836,0.822073,0.037958384,0.84794456,153,-1.0720913175038400,0.1845634760517590
0,0.20173366,0,0,1.1088434,0.04025519,0,0,0,0,0,0,0.57142484,0.7399457,0,0.7810702,154,-1.1117695117522900,0.09113121735722780
0,0.39600232,0.056611333,0,1.1657254,0.023630785,0,0,0,0,0,0,0.5139179,0.6129239,0.064742476,0.7693607,155,-0.9148027879197890,-0.038445452471732200
0,1.3819242,1.2423666,0,1.112673,0.013150516,0,0.30146116,0,0,0.16390613,0,0.40950552,0.28522807,1.0361784,0.66941315,156,0.9738188839664940,-0.03159531736562210
